id,group,scenario,ctrl,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign,level,variant,weight,factor,forecast_shift,forecast_load_factor,event_mode,delay,trial
j01564,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012462,0.0006205,0.0007679,0.00088255,0.0012646,0.001096,0.0005510000000000001,0.0006836,0.00077795,0.0011403,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01564.mat,campanha_v1,,,,,-1,1.0285666317721,,,164
j01565,montecarlo,perda_fonte,mpc_qp_v5,{},350.0415298722079,350.0415298722079,1,14.583362652218947,14.583362652218941,150,150,150,150,56.574202081498306,55.77691180083121,60,24.25593358114166,1607.0696050172387,0,2,0.024255933581141663,500,150,59.4296177272658,0.008329931200883323,868,0,0,0.00042066624911285544,333283.200808402,4015243775612013.0,0.0233282,0.02973425,0.03873835,0.0464065,0.0549541,0.0162144,0.023696599999999998,0.030622,0.0395114,0.0456826,0.005012,0.0057811500000000005,0.00724385,0.009826350000000001,0.0280532,0,05_resultados\revisao_operacional\campanha_v1\j01565.mat,campanha_v1,,,,,-1,1.0285666317721,,,164
j01566,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00002813287693,350.00002813287693,1,14.58333335321433,14.583333353214325,150,150,150,150,47.987827821108034,47.987827821108034,60,57.057817849736175,1570.9385444638592,0,0.16666666666666669,0.057057817849736174,500,150,55.60045827722407,0.12579231754993003,117,0,0,7.958078640513122e-13,666566.4042708572,8858386386927326.0,0.0486619,0.0529502,0.06578365,0.10700470000000001,0.1367637,0.0330632,0.03998825,0.052859500000000004,0.09429515,0.1241895,0.0125271,0.0124907,0.013907349999999999,0.01532325,0.0172036,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01566.mat,evento_adiantado_corrigido_v1,,,,,-1,1.0285666317721,,,164
j01567,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4e-05,8.2e-06,9.3e-06,1.485e-05,4e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01567.mat,campanha_v1,,,,,6,1.117226492595945,,,165
j01568,montecarlo,perda_fonte,heuristico_foresight,{},569.6127004531726,569.6127004531726,1,14.73837343851435,14.73837343851435,150,150,150,150,54.06036196972461,54.06036196972461,60,28.21328064380812,762.0801305530413,0,0,0.028213280643808118,500,150,58.894650206484435,nan,0,nan,nan,nan,nan,nan,4.97e-05,9.1e-06,1.0549999999999999e-05,1.91e-05,4.97e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01568.mat,campanha_v1,,,,,6,1.117226492595945,,,165
j01569,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013187,0.0006175,0.00074325,0.0009431999999999999,0.0013187,0.0011679,0.0005486,0.0006509,0.0008198000000000001,0.0011679,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01569.mat,campanha_v1,,,,,6,1.117226492595945,,,165
j01570,montecarlo,perda_fonte,mpc_qp_v5,{},357.8571601352722,357.8571601352722,1,14.588880257231658,14.588880257231652,150,150,150,150,52.92528807821225,52.92528807821225,60,33.604881628491654,1642.906694092939,0,2.5833333333333335,0.03360488162849165,500,150,58.57575047810277,7.105427357601002e-15,0,0,0,0.03333584872609663,333283.2021354289,4843142611315303.0,0.0263481,0.030121250000000002,0.03673865,0.04811795,0.0977144,0.0180102,0.024499350000000003,0.0307686,0.042644,0.0921769,0.0060071,0.0052669,0.005922149999999999,0.0065126,0.0152288,0,05_resultados\revisao_operacional\campanha_v1\j01570.mat,campanha_v1,,,,,6,1.117226492595945,,,165
j01571,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00006568535207,350.00006568535207,1,14.583333379726804,14.5833333797268,150,150,150,150,43.08506392179253,43.08506392179253,60,80.34594637148594,1578.0553685114087,0,0.4166666666666667,0.08034594637148594,500,150,53.45815694285832,7.105427357601002e-15,0,0,0,4.433786671143025e-12,666566.4042708572,9686285222630616.0,0.0515737,0.06440145,0.078001,0.12527195000000002,0.1513551,0.0357443,0.051479899999999995,0.06557555000000001,0.1120035,0.1376259,0.0125198,0.012462899999999999,0.01408715,0.0151163,0.0171767,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01571.mat,evento_adiantado_corrigido_v1,,,,,6,1.117226492595945,,,165
j01572,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.78e-05,8.1e-06,9.45e-06,1.37e-05,3.78e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01572.mat,campanha_v1,,,,,10,1.0404948732023551,,,166
j01573,montecarlo,perda_fonte,heuristico_foresight,{},443.33660581542915,443.33660581542915,1,14.64922623093444,14.64922623093444,150,150,150,150,57.50619713666749,56.09863405257561,60,25.939715008643827,850,0,0,0.025939715008643827,500,150,59.85922318918037,nan,0,nan,nan,nan,nan,nan,4.11e-05,9.1e-06,1.03e-05,1.54e-05,4.11e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01573.mat,campanha_v1,,,,,10,1.0404948732023551,,,166
j01574,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013802,0.0006203,0.00084285,0.0013177,0.0017006,0.0012297,0.0005511,0.00074445,0.0011656000000000001,0.0015238,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01574.mat,campanha_v1,,,,,10,1.0404948732023551,,,166
j01575,montecarlo,perda_fonte,mpc_qp_v5,{},369.57927176873886,369.57927176873886,1,14.597155723173758,14.597155723173756,150,150,150,150,56.34939368926308,55.80989096217301,60,22.742505966994656,1777.0397975895278,0,1.9166666666666665,0.022742505966994658,500,150,59.676253898428634,0.005723895730312734,957,0,6.709223178376593e-10,0.0026197551446216494,333283.200808402,4015243775612013.0,0.0246291,0.029598,0.0370568,0.043374300000000005,0.0667818,0.0167016,0.023578349999999998,0.02995645,0.0369003,0.0448397,0.005964,0.00565955,0.006575350000000001,0.0085772,0.0230985,0,05_resultados\revisao_operacional\campanha_v1\j01575.mat,campanha_v1,,,,,10,1.0404948732023551,,,166
j01576,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.01621577350136,350.01621577350136,1,14.58334478121383,14.58334478121383,150,150,150,150,47.438406414145426,47.438406414145426,60,59.66756953280977,2098.6690129289295,0,0.16666666666666669,0.05966756953280977,500,150,55.53086418103303,0.12775110804424372,116,0,0,4.547473508864641e-12,666566.4042708572,8858386386927326.0,0.0483929,0.05281315,0.0789463,0.10920765,0.141395,0.0328933,0.039944099999999996,0.0657807,0.0958025,0.1279835,0.0122728,0.0124373,0.013186050000000001,0.013976249999999999,0.0154143,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01576.mat,evento_adiantado_corrigido_v1,,,,,10,1.0404948732023551,,,166
j01577,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,6.61e-05,8.8e-06,1.755e-05,2.635e-05,0.0001088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01577.mat,campanha_v1,,,,,1,0.8240137648340692,,,167
j01578,montecarlo,perda_fonte,heuristico_foresight,{},370.5532507924737,370.5532507924737,1,14.597843323684993,14.597843323684993,150,150,150,150,57.56503485596575,56.13372177187387,60,25.89804834197716,850,0,0,0.02589804834197716,500,150,59.694602046846924,nan,0,nan,nan,nan,nan,nan,0.0002506,9.2e-06,1.05e-05,1.815e-05,0.0002506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01578.mat,campanha_v1,,,,,1,0.8240137648340692,,,167
j01579,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012894,0.00061845,0.0007736500000000001,0.0010695499999999998,0.0015219,0.00114,0.0005496,0.00068335,0.00095965,0.0014136,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01579.mat,campanha_v1,,,,,1,0.8240137648340692,,,167
j01580,montecarlo,perda_fonte,mpc_qp_v5,{},350.15498408842905,350.15498408842905,1,14.58813172062358,14.583442747552319,150,150,150,150,57.124224928206395,55.72887238398184,60.05834983771775,28.216083073362405,2008.5161356978629,0,0.75,0.028216083073362406,500,150,59.369812280114054,0.11695634302693492,852,0,0,8.008927068203775e-06,333283.200808402,4015243775612013.0,0.0227159,0.025025850000000002,0.0382228,0.0495737,0.1069144,0.0154935,0.01919955,0.03111365,0.04016135,0.1003935,0.0049323,0.00553425,0.0070998499999999996,0.00976,0.0287744,0,05_resultados\revisao_operacional\campanha_v1\j01580.mat,campanha_v1,,,,,1,0.8240137648340692,,,167
j01581,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00003009883585,350.00003009883585,1,14.587896689911176,14.583333354612208,150,150,150,150,56.76755653214807,55.37227920102092,60.03972636814397,29.72302509262946,855.4895580250683,0,0,0.02972302509262946,500,150,59.013255835233686,0.11701890134925463,852,0,0,2.2737367544323206e-13,666566.4016168036,8030487551224027.0,0.042043,0.047220750000000006,0.0630925,0.0998723,0.1149984,0.0268542,0.0347078,0.050261,0.0867153,0.101372,0.0124499,0.01226255,0.0130044,0.01342055,0.0144233,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01581.mat,evento_adiantado_corrigido_v1,,,,,1,0.8240137648340692,,,167
j01582,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.05e-05,8.4e-06,1.1e-05,1.695e-05,6.45e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01582.mat,campanha_v1,,,,,8,0.9417516761413116,,,168
j01583,montecarlo,perda_fonte,heuristico_foresight,{},427.16266208870786,427.16266208870786,1,14.637807902525346,14.637807902525346,150,150,150,150,57.52473027506906,56.11188941319941,60,25.90452982345864,850,0,0,0.025904529823458637,500,150,59.8280987826856,nan,0,nan,nan,nan,nan,nan,5.41e-05,9.5e-06,1.21e-05,1.735e-05,5.41e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01583.mat,campanha_v1,,,,,8,0.9417516761413116,,,168
j01584,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012976,0.0006234000000000001,0.00089875,0.00125,0.0019642,0.0011513,0.00055335,0.0007811000000000001,0.00114745,0.0018242,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01584.mat,campanha_v1,,,,,8,0.9417516761413116,,,168
j01585,montecarlo,perda_fonte,mpc_qp_v5,{},360.55876701073015,360.55876701073015,1,14.593381341435776,14.59078751219978,150,150,150,150,57.24068280222403,55.86432103634449,60.01889461713219,27.077679156170852,1749.951005073214,0,2.083333333333333,0.02707767915617085,500,150,59.6674609589645,0.11708983000496431,853,0,0,0.0025448785643220617,333283.200808402,4015243775612013.0,0.0243774,0.0245854,0.0343385,0.0437924,0.0653023,0.0153934,0.018978599999999998,0.02841215,0.0378926,0.059816,0.0061004,0.005302950000000001,0.0063812,0.006875,0.0095383,0,05_resultados\revisao_operacional\campanha_v1\j01585.mat,campanha_v1,,,,,8,0.9417516761413116,,,168
j01586,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.0054901103238,350.0054901103238,1,14.583337209202142,14.583337209202142,150,150,150,150,52.623918035062005,52.623918035062005,60,35.045751811825376,1814.520366767262,0,0.33333333333333337,0.03504575181182538,500,150,57.9098442311789,0.13254024716444945,237,0,0,0.017200238965983772,666566.4042708572,8858386386927326.0,0.04963,0.0531867,0.077276,0.10904340000000001,0.1438293,0.0339636,0.04040215,0.0646774,0.09583695,0.1312096,0.0127358,0.0123738,0.0131396,0.0137278,0.0164544,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01586.mat,evento_adiantado_corrigido_v1,,,,,8,0.9417516761413116,,,168
j01587,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.06e-05,8.2e-06,1.19e-05,2.105e-05,5.55e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01587.mat,campanha_v1,,,,,0,1.093559317033319,,,169
j01588,montecarlo,perda_fonte,heuristico_foresight,{},489.73183657719966,489.73183657719966,1,14.681979898834156,14.681979898834156,150,150,150,150,55.23235663567889,55.23235663567889,60,22.646305980530943,779.8305122250107,0,0,0.022646305980530943,500,150,59.403327227924095,nan,0,nan,nan,nan,nan,nan,3.94e-05,8.6e-06,1.13e-05,1.3599999999999999e-05,4.01e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01588.mat,campanha_v1,,,,,0,1.093559317033319,,,169
j01589,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0014537,0.00060045,0.00077445,0.0010834999999999998,0.0031543,0.0012713,0.0005331,0.0006875,0.000945,0.0027966,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01589.mat,campanha_v1,,,,,0,1.093559317033319,,,169
j01590,montecarlo,perda_fonte,mpc_qp_v5,{},350.5603424555575,350.5603424555575,1,14.583728918632216,14.583728918632215,150,150,150,150,53.88554759055906,53.88554759055906,60,29.043648944844374,2205.743076949783,0,1.8333333333333333,0.029043648944844375,500,150,58.89408222317098,7.105427357601002e-15,0,0,0,1.9288177668386197e-06,333283.2021354289,4843142611315303.0,0.025606,0.0303117,0.042802900000000005,0.0549418,0.1102197,0.0183303,0.02442255,0.035832,0.0469687,0.1038402,0.0051666,0.00562175,0.00707855,0.0096734,0.0251295,0,05_resultados\revisao_operacional\campanha_v1\j01590.mat,campanha_v1,,,,,0,1.093559317033319,,,169
j01591,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00063645795,350.00063645795,1,14.583333782669738,14.583333782669737,150,150,150,150,44.3672314233133,44.3672314233133,60,74.25565073926299,3341.290871997381,0,0.5,0.07425565073926299,500,150,54.03118806779679,7.105427357601002e-15,0,0,0,0.022280300995930702,666566.4042708572,9686285222630616.0,0.0488786,0.0609398,0.07894770000000001,0.11246655,0.1537692,0.0333638,0.048046900000000003,0.06389900000000001,0.09976905,0.140921,0.0127286,0.012496549999999999,0.0133436,0.014127250000000001,0.0318656,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01591.mat,evento_adiantado_corrigido_v1,,,,,0,1.093559317033319,,,169
j01592,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.05e-05,7.9e-06,1.02e-05,1.215e-05,4.5e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01592.mat,campanha_v1,,,,,-3,0.9866731051783646,,,170
j01593,montecarlo,perda_fonte,heuristico_foresight,{},352.7815800174326,352.7815800174326,1,14.585297046987337,14.585297046987337,150,150,150,150,57.47146760450376,56.04015452041188,60,26.342492786421605,850,0,0,0.026342492786421604,500,150,59.603676116794965,nan,0,nan,nan,nan,nan,nan,4.18e-05,9e-06,1.25e-05,2.595e-05,5.93e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01593.mat,campanha_v1,,,,,-3,0.9866731051783646,,,170
j01594,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012201,0.0006081,0.0007640500000000001,0.0011324,0.0017007,0.0010858,0.0005406,0.0006677499999999999,0.0010038,0.0015813,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01594.mat,campanha_v1,,,,,-3,0.9866731051783646,,,170
j01595,montecarlo,perda_fonte,mpc_qp_v5,{},350.027687723207,350.027687723207,1,14.585276368870927,14.58335288007391,150,150,150,150,57.119412752343216,55.72476677462048,60.003147026659214,27.67911148340478,1633.936585739944,0,2.083333333333333,0.027679111483404777,500,150,59.36576642365833,0.11714132765150964,851,0,0,0.004084781798439963,333283.200808402,4015243775612013.0,0.0234907,0.025866550000000002,0.04092065,0.05112675,0.1033735,0.0157163,0.019944,0.033646350000000005,0.04303735,0.0965511,0.0055044,0.0056744,0.007392050000000001,0.01015975,0.0505476,0,05_resultados\revisao_operacional\campanha_v1\j01595.mat,campanha_v1,,,,,-3,0.9866731051783646,,,170
j01596,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00015548810575,350.00015548810575,1,14.583333443112952,14.583333443112952,150,150,150,150,50.20340303550484,50.20340303550484,60,46.53383558135203,2120.2271302908543,0,0.16666666666666669,0.04653383558135203,500,150,56.62044515544677,0.12236002208087626,57,0,0,0.010740793399236281,666566.4042708572,8858386386927326.0,0.0472162,0.0534719,0.07208600000000001,0.11130545,0.1537875,0.031836,0.04053055,0.05621955,0.098236,0.1405237,0.0127815,0.01253395,0.013611,0.0151894,0.0191295,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01596.mat,evento_adiantado_corrigido_v1,,,,,-3,0.9866731051783646,,,170
j01597,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.07e-05,8.2e-06,1.14e-05,1.71e-05,4.07e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01597.mat,campanha_v1,,,,,2,0.8283717234638693,,,171
j01598,montecarlo,perda_fonte,heuristico_foresight,{},378.6403238930874,378.6403238930874,1,14.603552559360063,14.603552559360063,150,150,150,150,57.56161623998138,56.132942044778396,60,25.887863156791976,850,0,0,0.025887863156791976,500,150,59.71601218826426,nan,0,nan,nan,nan,nan,nan,4.12e-05,9.2e-06,1.335e-05,1.8049999999999998e-05,5.02e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01598.mat,campanha_v1,,,,,2,0.8283717234638693,,,171
j01599,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012826,0.00060565,0.0007239,0.00087725,0.0012826,0.0011445,0.0005386,0.0006443,0.0007898499999999999,0.0011445,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01599.mat,campanha_v1,,,,,2,0.8283717234638693,,,171
j01600,montecarlo,perda_fonte,mpc_qp_v5,{},350.69964956858735,350.69964956858735,1,14.588441207443509,14.583827265355522,150,150,150,150,57.12965782830541,55.736959169354,60.05707638678086,28.15095176031584,2149.4353676681258,0,0.8333333333333334,0.028150951760315842,500,150,59.40118504461898,0.11696113337772118,852,0,0,0.0014724737388291942,333283.200808402,4015243775612013.0,0.0222537,0.023156299999999998,0.037896200000000005,0.04361645,0.1407813,0.0145552,0.01755635,0.03124425,0.03693185,0.1346288,0.0055508,0.0056159999999999995,0.00685405,0.00773425,0.0128008,0,05_resultados\revisao_operacional\campanha_v1\j01600.mat,campanha_v1,,,,,2,0.8283717234638693,,,171
j01601,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.0000490324535,350.0000490324535,1,14.587967742805713,14.58333336797074,150,150,150,150,56.76330611727031,55.37065085977419,60.03828735499304,29.702550260126536,855.2778352982385,0,0,0.029702550260126536,500,150,59.03499449365954,0.11702407745891463,897,0,0,3.126388037344441e-13,666566.4016168036,8030487551224027.0,0.0426126,0.0469919,0.06323645,0.0991564,0.1146589,0.0270366,0.034543950000000004,0.04999775,0.08625065,0.1016328,0.0127543,0.012202,0.0129666,0.0132515,0.0147633,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01601.mat,evento_adiantado_corrigido_v1,,,,,2,0.8283717234638693,,,171
j01602,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.08e-05,8e-06,1.0549999999999999e-05,1.29e-05,4.08e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01602.mat,campanha_v1,,,,,0,0.9329723711268134,,,172
j01603,montecarlo,perda_fonte,heuristico_foresight,{},362.4661767623983,362.4661767623983,1,14.59213408735375,14.59213408735375,150,150,150,150,57.54164304310025,56.110329959008375,60,26.00915945308827,850,0,0,0.02600915945308827,500,150,59.672412178472214,nan,0,nan,nan,nan,nan,nan,4.19e-05,9.1e-06,1.15e-05,1.615e-05,4.49e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01603.mat,campanha_v1,,,,,0,0.9329723711268134,,,172
j01604,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012055,0.0005756,0.0006626,0.00078305,0.0012055,0.001073,0.00051275,0.0005870999999999999,0.0007027,0.001073,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01604.mat,campanha_v1,,,,,0,0.9329723711268134,,,172
j01605,montecarlo,perda_fonte,mpc_qp_v5,{},350.19829472489783,350.19829472489783,1,14.586149640813073,14.583473323587087,150,150,150,150,57.228136683099635,55.833282811597826,60.02133002611491,27.346823730097412,1636.1976404420955,0,2.083333333333333,0.027346823730097412,500,150,59.47424364165643,0.1170802797443784,853,0,0,0.005197861927115355,333283.200808402,4015243775612013.0,0.0206939,0.02355825,0.033136700000000005,0.04136205,0.0976975,0.0135586,0.0180466,0.0272476,0.0355713,0.0922574,0.0052087,0.00516895,0.0058965,0.0064066,0.0082743,0,05_resultados\revisao_operacional\campanha_v1\j01605.mat,campanha_v1,,,,,0,0.9329723711268134,,,172
j01606,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.0000117058081,350.0000117058081,1,14.583333341609062,14.583333341609062,150,150,150,150,52.93379672576122,52.93379672576122,60,33.56446555263496,814.0441389334628,0,0,0.03356446555263495,500,150,57.82677852962433,7.105427357601002e-15,0,0,0,1.1482370609883219e-11,666566.4042708572,8858386386927326.0,0.0488724,0.053767999999999996,0.0647063,0.1054738,0.1494326,0.0335321,0.04085495,0.05139395,0.0923975,0.135539,0.012158,0.0125016,0.013291850000000001,0.0138834,0.0178842,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01606.mat,evento_adiantado_corrigido_v1,,,,,0,0.9329723711268134,,,172
j01607,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.72e-05,8.5e-06,9.7e-06,1.43e-05,5.4e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01607.mat,campanha_v1,,,,,-2,0.9294973159771911,,,173
j01608,montecarlo,perda_fonte,heuristico_foresight,{},354.5860501408955,354.5860501408955,1,14.586570949804251,14.586570949804251,150,150,150,150,57.494859417369256,56.06354633327738,60,26.231381675310494,850,0,0,0.026231381675310493,500,150,59.62679973959374,nan,0,nan,nan,nan,nan,nan,4.03e-05,9.1e-06,1.15e-05,1.61e-05,5.85e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01608.mat,campanha_v1,,,,,-2,0.9294973159771911,,,173
